timestamp,base,symbol,rate
2025-06-17 22:09:16.895614,BTC,AUCTION,11511.498137021052
2025-06-17 22:09:16.896614,BTC,ELA,80226.96542844354
2025-06-17 22:09:16.897616,BTC,JEP,81934.94923043747
2025-06-17 22:09:16.897635,BTC,JOD,78777.77777777777
2025-06-17 22:09:16.898622,BTC,OMR,42747.86361139502
2025-06-17 22:09:16.899622,BTC,SYN,812803.8152641135
2025-06-17 22:09:16.900622,BTC,ZWL,7489967248.544809
2025-06-17 22:15:10.194320,BTC,A8,999703.3789935092
2025-06-17 22:15:10.195319,BTC,AVT,75754.53065940301
2025-06-17 22:15:10.196320,BTC,KAVA,258577.4397619145
2025-06-17 22:15:10.197320,BTC,SHIB,9236499702.630417
2025-06-17 22:16:50.956870,BTC,A8,999703.3789935092
2025-06-17 22:16:50.957873,BTC,ATS,1325270.8930044454
2025-06-17 22:16:50.957883,BTC,AUD,170781.6216956769
2025-06-17 22:16:50.958388,BTC,EUR,96146.97178626788
2025-06-17 22:16:50.958401,BTC,FARM,4043.411649058948
2025-06-17 22:16:50.959394,BTC,NEON,1031306.549309316
2025-06-17 22:16:54.284344,BTC,A8,999703.3789935092
2025-06-17 22:16:54.285344,BTC,ALL,9436376.541017104
2025-06-17 22:16:54.286344,BTC,DEXT,372674.7216022485
2025-06-17 22:16:54.287341,BTC,JPY,16061770.57148758
2025-06-17 22:16:54.288342,BTC,NFT,266255643791.4776
2025-06-17 22:16:54.289344,BTC,STD,2409816926.2542863
2025-06-17 22:16:54.290341,BTC,ZMK,820011304.5848987
2025-06-17 22:28:47.910229,BTC,A8,999703.3789935092
2025-06-17 22:28:47.911230,BTC,BDT,13565444.676526034
2025-06-17 22:28:47.912229,BTC,FIL,45243.17061085411
2025-06-17 22:28:47.913230,BTC,KLAY,718611.8047601836
2025-06-17 22:28:47.914230,BTC,MXC,44191836.25270684
2025-06-17 22:28:47.915229,BTC,SLL,2357561240.882618
2025-06-17 22:28:47.916229,BTC,XYO,10961050.79391651
2025-06-17 22:30:22.468179,BTC,A8,999703.3789935092
2025-06-17 22:30:22.469180,BTC,IDEX,5342553.317774721
2025-06-17 22:30:22.470181,BTC,NOK,1101167.882978542
2025-06-17 22:30:22.471180,BTC,ZWD,41274249.28439919
2025-06-17 22:34:50.927792,BTC,A8,999703.3789935092
2025-06-17 22:34:50.928792,BTC,HOME,4296226.216512093
2025-06-17 22:34:50.929798,BTC,OXT,1931747.1696488897
2025-06-17 22:39:53.186239,BTC,A8,999703.3789935092
2025-06-17 22:39:53.187239,BTC,ATH,2947630.361105118
2025-06-17 22:39:53.188235,BTC,KLAY,718611.8047601836
2025-06-17 22:39:53.189235,BTC,SEI,632302.0946642705
2025-06-17 22:46:07.359356,BTC,A8,999703.3789935092
2025-06-17 22:46:07.360356,BTC,BUSD,111131.11571831444
2025-06-17 22:46:07.361356,BTC,MMK,233200975.0231366
2025-06-17 22:46:07.362356,BTC,VAL,186484477.7798161
2025-06-17 22:49:14.976012,BTC,A8,999703.3789935092
2025-06-17 22:49:14.977011,BTC,FARM,4043.411649058948
2025-06-17 22:49:14.978012,BTC,PYR,110206.41097884029
2025-06-17 22:53:20.126641,BTC,A8,999703.3789935092
2025-06-17 22:53:20.127640,BTC,AFN,7779873.797462277
2025-06-17 22:53:20.128640,BTC,KHR,445597878.1698525
2025-06-17 22:53:20.129641,BTC,TVD,171171.0565711482
2025-06-17 22:53:46.787556,BTC,A8,999703.3789935092
2025-06-17 22:53:46.804558,BTC,AAVE,399.0486714326899
2025-06-17 22:53:46.805557,BTC,BGN,188177.4372805828
2025-06-17 22:53:46.806557,BTC,LRC,1390114.29503142
2025-06-17 22:53:46.807558,BTC,WBTC,1.0
2025-06-17 23:00:03.049778,BTC,A8,999703.3789935092
2025-06-17 23:00:03.050778,BTC,AAVE,399.0486714326899
2025-06-17 23:00:03.051779,BTC,BWP,1486613.207581969
2025-06-17 23:00:03.052778,BTC,GMD,7944771.507044567
2025-06-17 23:00:03.053778,BTC,MDT,7012427.663347375
2025-06-17 23:00:03.054779,BTC,QTUM,54229.91683040858
2025-06-17 23:00:03.055778,BTC,UPI,2036220859.168326
2025-06-17 23:06:30.762011,BTC,A8,999367.1232340428
2025-06-17 23:06:30.763011,BTC,GMD,7946752.059319151
2025-06-17 23:06:30.764011,BTC,QI,15696127.42331072
2025-06-17 23:12:40.929332,BTC,A8,999367.1232340428
2025-06-17 23:12:40.930332,BTC,BYN,363587.464944029
2025-06-17 23:12:40.931332,BTC,GMT,2347438.662627944
2025-06-17 23:12:40.932331,BTC,MKR,51.1375932225474
2025-06-17 23:12:40.933332,BTC,RENDER,32147.80439180822
2025-06-17 23:12:40.934331,BTC,VES,11301561.002399396
2025-06-17 23:18:40.317893,BTC,A8,999367.1232340428
2025-06-17 23:18:40.318895,BTC,ACS,85938297.92213501
2025-06-17 23:18:40.319898,BTC,CSPR,9739510.900414266
2025-06-17 23:18:40.320897,BTC,IEP,75847.40070399406
2025-06-17 23:18:40.321898,BTC,MSOL,556.1026330102565
2025-06-17 23:18:40.322898,BTC,SEI,632207.0694958908
2025-06-17 23:18:40.323898,BTC,XDR,79645.55180126138
2025-06-17 23:24:50.763954,BTC,A8,999367.1232340428
2025-06-17 23:24:50.764954,BTC,BONK,7395243342.932314
2025-06-17 23:24:50.765954,BTC,GEL,303248.127945179
2025-06-17 23:24:50.766954,BTC,ME,138682.35687763215
2025-06-17 23:24:50.767954,BTC,QI,15696127.42331072
2025-06-17 23:24:50.768954,BTC,USDP,111328.06172830609
2025-06-17 23:29:13.848229,BTC,A8,999367.1232340428
2025-06-17 23:29:13.849229,BTC,BAT,875018.2702188924
2025-06-17 23:29:13.850229,BTC,FET,159376.78997787397
2025-06-17 23:29:13.851229,BTC,LA,133381.5204591662
2025-06-17 23:29:13.852229,BTC,PIRATE,2401718.0078860456
2025-06-17 23:29:13.853230,BTC,TRU,3291848.5779669387
2025-06-17 23:31:11.646238,BTC,A8,999367.1232340428
2025-06-17 23:31:11.669238,BTC,AAVE,398.86252280342046
2025-06-17 23:31:11.670237,BTC,ARS,131207268.2275206
2025-06-17 23:31:11.671237,BTC,CZK,2387235.903694392
2025-06-17 23:31:11.672238,BTC,KAITO,77374.71181942524
2025-06-17 23:31:11.673237,BTC,MULTI,208712.5363563336
2025-06-17 23:31:11.674237,BTC,PENGU,11091161.707046878
2025-06-17 23:31:11.675237,BTC,XDC,1873231.6202576656
2025-06-17 23:37:15.109511,BTC,A8,999367.1232340428
2025-06-17 23:37:15.110512,BTC,ASM,5732164.762584344
2025-06-17 23:37:15.111512,BTC,DOT,28869.164544295603
2025-06-17 23:37:15.112512,BTC,KCS,9935.76334896807
2025-06-17 23:37:15.113512,BTC,NEXO,90377.30068792262
2025-06-17 23:37:15.114512,BTC,SEI,632207.0694958908
2025-06-17 23:37:15.115515,BTC,XDC,1873231.6202576656
2025-06-17 23:43:36.811121,BTC,A8,999367.1232340428
2025-06-17 23:43:36.812121,BTC,FOX,4376221.835863022
2025-06-17 23:43:36.813119,BTC,RED,378215.2345490008
2025-06-17 23:49:48.607964,BTC,A8,999367.1232340428
2025-06-17 23:49:48.608963,BTC,ARKM,232556.463964891
2025-06-17 23:49:48.609963,BTC,DRIFT,241853.56008593127
2025-06-17 23:49:48.610963,BTC,KHR,445597291.37402
2025-06-17 23:49:48.611964,BTC,ONDO,139990.25315192432
2025-06-17 23:49:48.612963,BTC,SYRUP,210161.4698230954
2025-06-17 23:55:48.052190,BTC,A8,999367.1232340428
2025-06-17 23:55:48.053190,BTC,BSW,4870301.958392495
2025-06-17 23:55:48.054189,BTC,GHC,11416498346.580332
2025-06-17 23:55:48.055189,BTC,METIS,6667.5079687081225
2025-06-17 23:55:48.056189,BTC,QAR,404580.8504483983
2025-06-17 23:55:48.057190,BTC,USDD,111093.07403474742
2025-06-18 00:01:58.883368,BTC,A8,1003113.444893716
2025-06-18 00:01:58.884376,BTC,ACX,668679.8323392131
2025-06-18 00:01:58.885375,BTC,CUC,111111.11111111112
2025-06-18 00:01:58.886375,BTC,IMP,81933.93638628571
2025-06-18 00:01:58.887375,BTC,MVR,1713356.63930223
2025-06-18 00:01:58.888376,BTC,SEAM,267585.0993173859
2025-06-18 00:01:58.889376,BTC,XDC,1873163.5718203296
2025-06-18 00:04:43.506479,BTC,A8,1003113.444893716
2025-06-18 00:04:43.507479,BTC,AMD,42537535.52944614
2025-06-18 00:04:43.508479,BTC,DIMO,2110593.1916598785
2025-06-18 00:04:43.509479,BTC,INV,3954.1471386428407
2025-06-18 00:04:43.510479,BTC,NU,2169426.666756987
2025-06-18 00:04:43.511479,BTC,SVC,972120.114355768
2025-06-18 00:04:43.512479,BTC,ZWG,2997539.692505496
2025-06-18 00:08:14.517646,BTC,A8,1003113.444893716
2025-06-18 00:08:14.534646,BTC,AAVE,398.9074235715264
2025-06-18 00:08:14.535646,BTC,ARB,340501.5761891679
2025-06-18 00:08:14.536647,BTC,IDEX,5344550.182859954
2025-06-18 00:08:14.537646,BTC,MMK,233204497.0137708
2025-06-18 00:08:14.538645,BTC,SPA,8440244.29172118
2025-06-18 00:08:14.539646,BTC,XCN,7890847.473031123
2025-06-18 00:14:15.690244,BTC,A8,1003113.444893716
2025-06-18 00:14:15.691245,BTC,AUDIO,1766882.8292798705
2025-06-18 00:14:15.692244,BTC,ENA,372107.5216168051
2025-06-18 00:14:15.693244,BTC,KSM,7465.583249689374
2025-06-18 00:14:15.694244,BTC,ORDI,13891.996877229036
2025-06-18 00:14:15.695241,BTC,THB,3610064.637129118
2025-06-18 00:20:15.280780,BTC,A8,1003113.444893716
2025-06-18 00:20:15.281779,BTC,AZM,944427782.127416
2025-06-18 00:20:15.282780,BTC,ETH,43.08885648336621
2025-06-18 00:20:15.283779,BTC,LDO,134809.06052274376
2025-06-18 00:20:15.284779,BTC,PENGU,11103071.827793824
2025-06-18 00:20:15.285777,BTC,SYLO,263810198.75329548
2025-06-18 00:26:25.690098,BTC,A8,1003113.444893716
2025-06-18 00:26:25.691098,BTC,CGLD,375987.3495482438
2025-06-18 00:26:25.692098,BTC,GYEN,16751206.039622167
2025-06-18 00:26:25.693098,BTC,MATH,1111342.174970874
2025-06-18 00:26:25.694098,BTC,PYG,885337853.5165902
2025-06-18 00:26:25.695098,BTC,UNFI,566376.113727054
2025-06-18 00:32:35.877594,BTC,A8,1003113.444893716
2025-06-18 00:32:35.878594,BTC,ASM,5732929.402678937
2025-06-18 00:32:35.879594,BTC,DYP,25807433.43597951
2025-06-18 00:32:35.880594,BTC,KGS,9717685.883142514
2025-06-18 00:32:35.881593,BTC,OKB,2162.2111392068487
2025-06-18 00:32:35.882594,BTC,SUPER,173981.17382087922
2025-06-18 00:32:35.883593,BTC,_00,7127652.937872602
2025-06-18 00:38:35.077680,BTC,A8,1003113.444893716
2025-06-18 00:38:35.078680,BTC,CDF,321298773.69544965
2025-06-18 00:38:35.079678,BTC,GTC,452822.6863231671
2025-06-18 00:38:35.080678,BTC,MMK,233204497.0137708
2025-06-18 00:38:35.081678,BTC,RONIN,220802.3077690459
2025-06-18 00:38:35.082678,BTC,WBTC,0.9999999999999998
2025-06-18 00:39:56.783933,BTC,A8,1003113.444893716
2025-06-18 00:39:56.784933,BTC,BAL,102275.25302287588
2025-06-18 00:39:56.785933,BTC,ETH2,42.97124344149135
2025-06-18 00:39:56.786933,BTC,KLAY,718377.5903828364
2025-06-18 00:39:56.787933,BTC,PERP,475527.3215100381
2025-06-18 00:39:56.788933,BTC,TON,37263.43833931267
2025-06-18 00:44:37.589862,BTC,A8,1003113.444893716
2025-06-18 00:44:37.590862,BTC,AAVE,398.9074235715264
2025-06-18 00:44:37.591859,BTC,BTN,9565344.675848054
2025-06-18 00:44:37.592862,BTC,GHS,1142461.1333404002
2025-06-18 00:44:37.593862,BTC,MDT,7046113.826893861
2025-06-18 00:44:37.594862,BTC,PYUSD,111111.11111111112
2025-06-18 00:44:37.595862,BTC,USD,111111.11111111112
2025-06-18 00:51:00.029451,BTC,A8,1003113.444893716
2025-06-18 00:51:00.030451,BTC,CLV,4719186.706188567
2025-06-18 00:51:00.031452,BTC,HONEY,4811111.002631936
2025-06-18 00:51:00.032451,BTC,MNT,391605966.2212979
2025-06-18 00:51:00.033451,BTC,ROSE,4420563.519803588
2025-06-18 00:51:00.034451,BTC,WELL,3711875.136670129
2025-06-18 00:56:48.419051,BTC,A8,1003113.444893716
2025-06-18 00:56:48.420051,BTC,ATA,2620168.6846727235
2025-06-18 00:56:48.421051,BTC,DZD,14456465.32085654
2025-06-18 00:56:48.422050,BTC,KLAY,718377.5903828364
2025-06-18 00:56:48.423051,BTC,OMG,591807.0201719231
2025-06-18 00:56:48.424051,BTC,STG,657879.7747629471
2025-06-18 00:56:48.425050,BTC,ZIL,10008784.824204592
2025-06-18 01:02:58.785984,BTC,A8,1008914.2150810268
2025-06-18 01:02:58.786983,BTC,BADGER,116662.37094396808
2025-06-18 01:02:58.787983,BTC,EEK,1505303.8519187889
2025-06-18 01:02:58.788983,BTC,KMF,47366184.3770965
2025-06-18 01:02:58.789980,BTC,ONDO,140931.48457181256
2025-06-18 01:02:58.790981,BTC,SYN,818306.2324034381
2025-06-18 01:09:09.800960,BTC,A8,1008914.2150810268
2025-06-18 01:09:09.801959,BTC,BYN,363583.7775200632
2025-06-18 01:09:09.802957,BTC,GMT,2354405.234051809
2025-06-18 01:09:09.803957,BTC,MEDIA,189677.1162360409
2025-06-18 01:09:09.804957,BTC,RAI,45179.57400413078
2025-06-18 01:09:09.805957,BTC,UMA,93970.7951971461
2025-06-18 01:14:51.171431,BTC,A8,1008914.2150810268
2025-06-18 01:14:51.172431,BTC,CTSI,1771084.4713781285
2025-06-18 01:14:51.173431,BTC,MUSE,14045.358725562251
2025-06-18 01:14:51.174431,BTC,ZETA,569250.7927383209
2025-06-18 01:15:09.556353,BTC,A8,1008914.2150810268
2025-06-18 01:15:09.557353,BTC,FLOW,314526.3708984065
2025-06-18 01:15:09.558353,BTC,PIRATE,2413466.265685986
2025-06-18 01:21:24.661098,BTC,A8,1008914.2150810268
2025-06-18 01:21:24.669098,BTC,AAVE,399.31465335290335
2025-06-18 01:21:24.670098,BTC,COTI,2140494.665118901
2025-06-18 01:21:24.671098,BTC,HOT,124510095.36948983
2025-06-18 01:21:24.672098,BTC,MOG,117502785367.05836
2025-06-18 01:21:24.673098,BTC,ROSE,4435284.143740125
2025-06-18 01:21:24.674098,BTC,VTHO,55625175.88410138
2025-06-18 01:27:35.149430,BTC,A8,1008914.2150810268
2025-06-18 01:27:35.150429,BTC,CHZ,3031334.6483810307
2025-06-18 01:27:35.151425,BTC,GTC,453793.1819961928
2025-06-18 01:27:35.152424,BTC,MMK,233203554.41961008
2025-06-18 01:27:35.153424,BTC,RNDR,32473.290659464645
2025-06-18 01:27:35.154425,BTC,VTHO,55625175.88410138
2025-06-18 01:33:23.618156,BTC,A8,1008914.2150810268
2025-06-18 01:33:23.619156,BTC,BBD,222222.22222222225
2025-06-18 01:33:23.620155,BTC,FIDA,1634812.9472321512
2025-06-18 01:33:23.621155,BTC,LRDS,789851.5930912277
2025-06-18 01:33:23.622156,BTC,POLS,584850.0549453546
2025-06-18 01:33:23.623155,BTC,TRY,4378232.233164992
2025-06-18 01:39:22.624452,BTC,A8,1008914.2150810268
2025-06-18 01:39:22.625852,BTC,GRT,1270480.602195192
2025-06-18 01:39:22.625868,BTC,GTQ,853143.7073399477
2025-06-18 01:39:22.626855,BTC,RAI,45179.57400413078
2025-06-18 01:45:33.542467,BTC,A8,1008914.2150810268
2025-06-18 01:45:33.543467,BTC,CGLD,377131.7371181576
2025-06-18 01:45:33.544467,BTC,GYD,23218654.680935062
2025-06-18 01:45:33.545467,BTC,MMK,233203554.41961008
2025-06-18 01:45:33.546467,BTC,RSD,11274335.139566248
2025-06-18 01:45:33.547467,BTC,WCFG,612027.732522221
2025-06-18 01:49:37.267569,BTC,A8,1008914.2150810268
2025-06-18 01:49:37.268545,BTC,BBD,222222.22222222225
2025-06-18 01:49:37.269544,BTC,LUNA,725268.2854260122
2025-06-18 01:49:37.270544,BTC,XBT,0.9999999999999998
2025-06-18 01:51:51.528283,BTC,A8,1008914.2150810268
2025-06-18 01:51:51.535283,BTC,AAVE,399.31465335290335
2025-06-18 01:51:51.536283,BTC,ENJ,1619406.914151115
2025-06-18 01:51:51.537283,BTC,MEDIA,189677.1162360409
2025-06-18 01:51:51.538283,BTC,UZS,1412722644.806234
2025-06-18 01:58:03.740104,BTC,A8,1008914.2150810268
2025-06-18 01:58:03.741104,BTC,AUDIO,1774710.3299845348
2025-06-18 01:58:03.742104,BTC,ENS,5385.673055121826
2025-06-18 01:58:03.743104,BTC,KRL,336706.4281048509
2025-06-18 01:58:03.744104,BTC,NU,2172668.367409706
2025-06-18 01:58:03.745104,BTC,RSR,16684701.594189938
2025-06-18 01:58:03.746104,BTC,TON,37263.43833931267
2025-06-18 02:04:14.831712,BTC,A8,1008901.6210106232
2025-06-18 02:04:14.832712,BTC,AVAX,5765.678491748651
2025-06-18 02:04:14.833712,BTC,ENA,373510.2276029442
2025-06-18 02:04:14.834712,BTC,KSM,7507.840100903289
2025-06-18 02:04:14.835712,BTC,OP,189133.2359641481
2025-06-18 02:04:14.836712,BTC,PENGU,11178066.215159262
2025-06-18 02:04:14.837712,BTC,RGT,1325704.747756942
2025-06-18 02:04:14.838712,BTC,VGX,30184935.44470323
2025-06-18 02:10:25.535889,BTC,A8,1008901.6210106232
2025-06-18 02:10:25.536889,BTC,GRT,1270635.1495811518
2025-06-18 02:10:25.537889,BTC,SAR,416853.02458492026
2025-06-18 02:16:44.903929,BTC,A8,1008901.6210106232
2025-06-18 02:16:44.904929,BTC,BGN,188054.56076736527
2025-06-18 02:16:44.905929,BTC,FIDA,1634603.5288264998
2025-06-18 02:16:44.906929,BTC,LRD,22190066.00545487
2025-06-18 02:16:44.907929,BTC,PNUT,476016.8764152151
2025-06-18 02:16:44.908928,BTC,TRX,405180.1111111111
2025-06-18 02:22:48.730630,BTC,A8,1008901.6210106232
2025-06-18 02:22:48.731629,BTC,DESO,30134.50662292572
2025-06-18 02:22:48.732629,BTC,NU,2172668.3674097057
2025-06-18 02:22:48.733133,BTC,SYN,819008.89316792
2025-06-18 02:22:48.733142,BTC,SYRUP,210165.5322631264
2025-06-18 02:24:43.907364,BTC,A8,1008901.6210106232
2025-06-18 02:24:43.908349,BTC,ACS,86380869.07948412
2025-06-18 02:24:43.909346,BTC,CRV,184065.13294790583
2025-06-18 02:24:43.910349,BTC,IEP,75742.33333333331
2025-06-18 02:24:43.911349,BTC,MULTI,208599.62062247377
2025-06-18 02:24:43.912349,BTC,SHPING,20225627.7614886
2025-06-18 02:24:43.913350,BTC,XDC,1872184.2222222225
2025-06-18 02:29:02.418087,BTC,A8,1008901.6210106232
2025-06-18 02:29:02.419080,BTC,AAVE,398.9535641581448
2025-06-18 02:29:02.420077,BTC,HOPR,2680526.921962558
2025-06-18 02:29:02.421077,BTC,SHPING,20225627.7614886
2025-06-18 02:35:13.000475,BTC,A8,1008901.6210106232
2025-06-18 02:35:13.001475,BTC,BONK,7443160591.106485
2025-06-18 02:35:13.002476,BTC,GEL,303213.1799444938
2025-06-18 02:35:13.002984,BTC,JPY,16081570.450908162
2025-06-18 02:35:13.003000,BTC,JUP,92336987.5512068
2025-06-18 02:35:13.003990,BTC,NKN,4328812.823095115
2025-06-18 02:35:13.004990,BTC,STORJ,445313.7583326519
2025-06-18 02:35:13.005987,BTC,ZMW,2700108.642136986
2025-06-18 02:41:12.680245,BTC,A8,1008901.6210106232
2025-06-18 02:41:12.681245,BTC,APT,23966.9471325989
2025-06-18 02:41:12.682245,BTC,DOGINME,207558450.223108
2025-06-18 02:41:12.684245,BTC,HNL,2901899.2649177867
2025-06-18 02:41:12.685246,BTC,LVL,67572.66532660674
2025-06-18 02:41:12.686245,BTC,POLY,1738304.8129389442
2025-06-18 02:41:12.687245,BTC,TRUMP,11337.766349335698
2025-06-18 02:47:23.404527,BTC,A8,1008901.6210106232
2025-06-18 02:47:23.405526,BTC,BOBA,1214902.2653739718
2025-06-18 02:47:23.406526,BTC,GAL,146080.9591068071
2025-06-18 02:47:23.407526,BTC,MASK,80341.81337278399
2025-06-18 02:47:23.408526,BTC,PYG,885937042.8588555
2025-06-18 02:47:23.409527,BTC,UNI,14650.601082866662
2025-06-18 02:53:23.847697,BTC,A8,1008901.6210106232
2025-06-18 02:53:23.848696,BTC,BHD,41871.07915753049
2025-06-18 02:53:23.849696,BTC,FLOKI,1426943125.30432
2025-06-18 02:53:23.850697,BTC,LTL,324564.1862309033
2025-06-18 02:53:23.851698,BTC,POPCAT,348275.43543379434
2025-06-18 02:53:23.852203,BTC,SKK,2896540.253019996
2025-06-18 02:53:23.853210,BTC,XRP,49951.926599718005
2025-06-18 02:59:34.526569,BTC,A8,1008901.6210106232
2025-06-18 02:59:34.527568,BTC,HIGH,206845.8145272366
2025-06-18 02:59:34.528568,BTC,SKL,5674830.009478337
2025-06-18 02:59:52.399683,BTC,A8,1008901.6210106232
2025-06-18 02:59:52.400684,BTC,BTRST,440337.8448554415
2025-06-18 02:59:52.401684,BTC,GMD,7949541.028231886
2025-06-18 02:59:52.402195,BTC,KEEP,1491392.1916339097
2025-06-18 02:59:52.402225,BTC,KGS,9716666.666666664
2025-06-18 02:59:52.403203,BTC,OGN,2089430.70985803
2025-06-18 02:59:52.404206,BTC,SWELL,12951219.782762429
2025-06-18 03:05:46.956975,BTC,A8,990400.402056196
2025-06-18 03:05:46.966975,BTC,AAVE,391.6166130132094
2025-06-18 03:05:46.967975,BTC,COP,447227474.23994833
2025-06-18 03:05:46.968974,BTC,HOME,4262308.952588094
2025-06-18 03:05:46.969975,BTC,MMK,228511788.39910588
2025-06-18 03:05:46.970974,BTC,RLY,90931395.14876775
2025-06-18 03:05:46.971975,BTC,VAL,182483526.3745992
2025-06-18 03:11:58.705806,BTC,A8,990400.402056196
2025-06-18 03:11:58.706805,BTC,ATS,1296837.7456832342
2025-06-18 03:11:58.707805,BTC,ELA,79022.94675560066
2025-06-18 03:11:58.708805,BTC,KSM,7361.658681540434
2025-06-18 03:11:58.709805,BTC,OSMO,617259.1337182589
2025-06-18 03:11:58.710805,BTC,TIME,9570.974592724724
2025-06-18 03:17:57.898039,BTC,A8,990400.402056196
2025-06-18 03:17:57.899039,BTC,AED,399876.4757092053
2025-06-18 03:17:57.900039,BTC,CVC,1186567.8806837606
2025-06-18 03:17:57.901039,BTC,INR,9376772.04123878
2025-06-18 03:17:57.902039,BTC,MXC,43813536.62412045
2025-06-18 03:17:57.903039,BTC,SLL,2263724702.430004
2025-06-18 03:17:57.904039,BTC,XYO,10794365.77021294
2025-06-18 03:24:08.466237,BTC,A8,990400.402056196
2025-06-18 03:24:08.467236,BTC,AERO,139706.03942258202
2025-06-18 03:24:08.468237,BTC,CVX,42105.46245569274
2025-06-18 03:24:08.469241,BTC,IQD,142608227.37951776
2025-06-18 03:24:08.470241,BTC,NAD,1943666.2660050213
2025-06-18 03:24:08.471238,BTC,SOS,62180211.09564749
2025-06-18 03:24:08.472239,BTC,ZAR,1944059.41752712
2025-06-18 03:30:18.778800,BTC,A8,990400.402056196
2025-06-18 03:30:18.779800,BTC,BIGTIME,1978042.2434473368
2025-06-18 03:30:18.780799,BTC,FORTH,42550.974250718034
2025-06-18 03:30:18.781799,BTC,LYD,590994.36006544
2025-06-18 03:30:18.782801,BTC,PROMPT,734560.7974388591
2025-06-18 03:30:18.782832,BTC,PUNDIX,374069.7592345753
2025-06-18 03:30:18.783808,BTC,UGX,391945001.2532366
2025-06-18 03:35:07.657586,BTC,A8,990400.402056196
2025-06-18 03:35:07.658586,BTC,CAKE,47550.19785781376
2025-06-18 03:35:07.659586,BTC,GT,6614.023121616527
2025-06-18 03:35:07.660585,BTC,MCO2,885080.1161285259
2025-06-18 03:35:07.661585,BTC,ROL,4732024897.161667
2025-06-18 03:35:07.662585,BTC,WELL,3644464.456902348
2025-06-18 03:36:38.637445,BTC,A8,990400.402056196
2025-06-18 03:36:38.659445,BTC,AAVE,391.6166130132094
2025-06-18 03:36:38.660445,BTC,ARB,338656.04762892186
2025-06-18 03:36:38.661444,BTC,HNT,44737.17600010897
2025-06-18 03:36:38.662444,BTC,PENGU,10969751.87599846
2025-06-18 03:36:38.663444,BTC,_00,6998147.930719876
2025-06-18 03:42:52.358029,BTC,A8,990400.402056196
2025-06-18 03:42:52.359029,BTC,AAVE,391.6166130132094
2025-06-18 03:42:52.360030,BTC,IMP,80265.11490758628
2025-06-18 03:42:52.361029,BTC,SPL,18147.29671425098
2025-06-18 03:49:03.048111,BTC,A8,990400.402056196
2025-06-18 03:49:03.049111,BTC,CLV,4641728.544212208
2025-06-18 03:49:03.050107,BTC,HNT,44737.17600010897
2025-06-18 03:49:03.051111,BTC,MOBILE,354725349.3665689
2025-06-18 03:49:03.052112,BTC,RONIN,217517.33909729865
2025-06-18 03:49:03.053111,BTC,WELL,3644464.456902348
2025-06-18 03:55:03.238895,BTC,A8,990400.402056196
2025-06-18 03:55:03.239895,BTC,GMD,7791670.208513483
2025-06-18 03:55:03.240897,BTC,SAFE,252409.60966212177
2025-06-18 03:55:03.241401,BTC,XEC,5561270979.550546
2025-06-18 03:55:03.241417,BTC,XLM,418107.76011191134
2025-06-18 04:01:13.281191,BTC,A8,990180.486258591
2025-06-18 04:01:13.282189,BTC,DFI,20217016.54483498
2025-06-18 04:01:13.283190,BTC,ONDO,138308.17204987392
2025-06-18 04:07:12.815505,BTC,A8,990180.486258591
2025-06-18 04:07:12.816505,BTC,ADA,170216.7652086864
2025-06-18 04:07:12.817504,BTC,CUC,108707.3385536166
2025-06-18 04:07:12.818503,BTC,IMX,244321.23228880804
2025-06-18 04:07:12.819504,BTC,MUSE,13812.74643105262
2025-06-18 04:07:12.820504,BTC,SHIB,9099664783.20404
2025-06-18 04:07:12.821504,BTC,XEM,23741796.66540067
2025-06-18 04:09:54.117724,BTC,A8,990180.486258591
2025-06-18 04:09:54.118724,BTC,ANG,194837.41950315
2025-06-18 04:09:54.119724,BTC,DNT,4028121.146079563
2025-06-18 04:09:54.120724,BTC,IQD,142377473.5583821
2025-06-18 04:09:54.121726,BTC,OCEAN,354972.6627485552
2025-06-18 04:09:54.121743,BTC,OKB,2113.37936882086
2025-06-18 04:09:54.122732,BTC,SWELL,12681877.921314286
2025-06-18 04:09:54.123733,BTC,ZWD,40655705.23638385
2025-06-18 04:13:27.377896,BTC,A8,990180.486258591
2025-06-18 04:13:27.382895,BTC,AAVE,391.2262316132134
2025-06-18 04:13:27.383895,BTC,AIOZ,314614.0389875351
2025-06-18 04:13:27.384895,BTC,JASMY,8329323.028048218
2025-06-18 04:13:27.385897,BTC,MMK,228143361.17435023
2025-06-18 04:13:27.386896,BTC,SRD,4209844.692076163
2025-06-18 04:19:49.907933,BTC,A8,990180.486258591
2025-06-18 04:19:49.908933,BTC,ARPA,5392343.340421392
2025-06-18 04:19:49.909931,BTC,DREP,540543267.8133417
2025-06-18 04:19:49.910930,BTC,KDA,266102.51989862707
2025-06-18 04:19:49.911930,BTC,NEON,1012195.9828757128
2025-06-18 04:19:49.912932,BTC,SRD,4209844.692076163
2025-06-18 04:19:49.913933,BTC,ZK,2205497.79972793
2025-06-18 04:25:49.379386,BTC,A8,990180.486258591
2025-06-18 04:25:49.380387,BTC,BICO,1137467.8138824496
2025-06-18 04:25:49.381386,BTC,MATH,1095069.1036203394
2025-06-18 04:25:49.382387,BTC,UZS,1382902247.8999493
2025-06-18 04:31:59.995137,BTC,A8,990180.486258591
2025-06-18 04:31:59.996139,BTC,AAVE,391.2262316132134
